tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26660,1650204935.552,"16:15:35,552000",1223,7692,1331,6.212,0,0.01,85,150,932,"{'x': -2.5625, 'y': 20.25, 'z': 13}","{'x': 1.25, 'y': 19.25, 'z': -45.1875}",3
26651,1650204935.631,"16:15:35,631000",3056,4956,797,5.949,0.07,-0.005,67,0,956,"{'x': 0, 'y': 0, 'z': 0.125}","{'x': 5.1875, 'y': 22.75, 'z': -45.0625}",3
26660,1650204935.713,"16:15:35,713000",1250,7682,1329,6.22,-0.008,-0.035,82,153,1033,"{'x': 35.25, 'y': -3, 'z': -1.5625}","{'x': 0.875, 'y': 18.875, 'z': -45.5625}",3
26651,1650204935.794,"16:15:35,794000",3054,4957,808,5.949,0.07,-0.005,69,2,959,"{'x': 0, 'y': 0.0625, 'z': 0.125}","{'x': 5.1875, 'y': 22.75, 'z': -44.1875}",3
26660,1650204935.867,"16:15:35,867000",1298,7679,1300,6.234,0.001,-0.048,-54,-53,1042,"{'x': -25, 'y': -15.75, 'z': -9.5}","{'x': 0.5625, 'y': 17, 'z': -46.75}",3
26651,1650204935.962,"16:15:35,962000",3062,4955,801,5.949,0.07,-0.005,67,2,959,"{'x': 0.1875, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -45.875}",3
26660,1650204936.027,"16:15:36,027000",1383,7675,1297,6.175,0.002,-0.049,-64,22,1057,"{'x': -19.5, 'y': -6.5625, 'z': 25.1875}","{'x': 1.1875, 'y': 16.25, 'z': -46.375}",3
26651,1650204936.123,"16:15:36,123000",3070,4956,814,5.949,0.07,-0.005,68,2,954,"{'x': -0.125, 'y': -0.1875, 'z': 0}","{'x': 5.1875, 'y': 22.75, 'z': -45.0625}",3
26651,1650204936.306,"16:15:36,306000",3073,4956,817,5.949,0.07,-0.005,67,1,956,"{'x': -0.3125, 'y': 0.125, 'z': -0.0625}","{'x': 4.75, 'y': 22.75, 'z': -45.5}",3
26660,1650204936.373,"16:15:36,373000",1552,7683,1403,6.194,0.035,-0.068,56,149,1010,"{'x': 25.5625, 'y': 0.9375, 'z': -27.8125}","{'x': 0.5625, 'y': 17, 'z': -47.5625}",3
26651,1650204936.468,"16:15:36,468000",3070,4955,803,5.949,0.07,-0.005,67,3,956,"{'x': 0.1875, 'y': -0.0625, 'z': 0.0625}","{'x': 4.75, 'y': 23.5625, 'z': -45.5}",3
26660,1650204936.541,"16:15:36,541000",1662,7703,1403,6.233,0.029,-0.057,86,51,866,"{'x': 17.1875, 'y': 2.4375, 'z': -4.4375}","{'x': -0.1875, 'y': 17.375, 'z': -47.5625}",3
26651,1650204936.619,"16:15:36,619000",3074,4954,801,5.949,0.07,-0.005,67,2,955,"{'x': 0.0625, 'y': 0.1875, 'z': 0.125}","{'x': 4.375, 'y': 21.6875, 'z': -45.0625}",3
26660,1650204936.708,"16:15:36,708000",1762,7728,1420,6.25,-0.008,-0.062,74,111,861,"{'x': 13.625, 'y': -3.9375, 'z': -16.5625}","{'x': 0.5625, 'y': 18.1875, 'z': -47.1875}",3
26651,1650204936.785,"16:15:36,785000",3067,4954,797,5.949,0.07,-0.005,66,1,955,"{'x': 0.25, 'y': 0.125, 'z': 0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -44.5625}",3
26660,1650204936.866,"16:15:36,866000",1866,7760,1423,0.014,-0.039,-0.076,5,129,951,"{'x': -0.1875, 'y': 8, 'z': -12.1875}","{'x': 0.875, 'y': 16.25, 'z': -46.75}",3
26651,1650204936.956,"16:15:36,956000",3064,4954,802,5.949,0.07,-0.005,67,3,956,"{'x': -0.0625, 'y': -0.0625, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -45.0625}",3
26660,1650204937.034,"16:15:37,034000",1972,7788,1451,0.028,-0.041,-0.094,-26,183,1013,"{'x': 13.1875, 'y': 3.25, 'z': -1.9375}","{'x': 1.25, 'y': 16.25, 'z': -46.75}",3
26651,1650204937.125,"16:15:37,125000",3066,4954,787,5.949,0.07,-0.005,64,1,955,"{'x': 0.3125, 'y': -0.125, 'z': 0}","{'x': 4.75, 'y': 24.375, 'z': -43.25}",3
26660,1650204937.21,"16:15:37,210000",2070,7805,1453,0.007,-0.036,-0.074,-84,138,777,"{'x': 21.3125, 'y': 6.25, 'z': 15}","{'x': 1.6875, 'y': 16.6875, 'z': -46.6875}",3
26651,1650204937.29,"16:15:37,290000",3076,4954,798,5.949,0.07,-0.005,68,3,957,"{'x': -0.125, 'y': 0.1875, 'z': 0.0625}","{'x': 5.1875, 'y': 22.375, 'z': -45.5}",3
26660,1650204937.372,"16:15:37,372000",2179,7818,1460,6.26,-0.027,-0.067,21,118,890,"{'x': -10.3125, 'y': -2.75, 'z': -3.875}","{'x': 2.375, 'y': 15.5, 'z': -47.5625}",3
26651,1650204937.457,"16:15:37,457000",3076,4954,791,5.949,0.07,-0.005,69,1,958,"{'x': 0, 'y': 0.125, 'z': 0.0625}","{'x': 4.375, 'y': 22.75, 'z': -44.1875}",3
26660,1650204937.537,"16:15:37,537000",2296,7824,1462,0.031,-0.048,-0.064,5,175,903,"{'x': 0.625, 'y': 8.0625, 'z': -26.625}","{'x': 2.0625, 'y': 16.6875, 'z': -47.5625}",3
26651,1650204937.63,"16:15:37,630000",3075,4955,800,5.949,0.07,-0.005,67,2,955,"{'x': 0.1875, 'y': -0.125, 'z': -0.0625}","{'x': 5.1875, 'y': 23.5625, 'z': -45.0625}",3
26651,1650204937.821,"16:15:37,821000",3079,4954,797,5.949,0.07,-0.005,69,2,958,"{'x': -0.0625, 'y': 0, 'z': 0}","{'x': 4.75, 'y': 23.5625, 'z': -44.5625}",3
26660,1650204937.905,"16:15:37,905000",2442,7820,1459,0.296,-0.088,-0.04,30,-48,989,"{'x': -12.6875, 'y': -2.25, 'z': -59.625}","{'x': -0.1875, 'y': 17.375, 'z': -46.25}",3
26651,1650204937.992,"16:15:37,992000",3076,4956,807,5.949,0.07,-0.005,68,2,955,"{'x': 0.25, 'y': 0.0625, 'z': -0.0625}","{'x': 4.375, 'y': 22.75, 'z': -44.5625}",3
26660,1650204938.062,"16:15:38,062000",2568,7798,1456,0.456,-0.084,-0.031,32,83,926,"{'x': -0.625, 'y': 5.625, 'z': -59.625}","{'x': -3.875, 'y': 17, 'z': -47.5625}",3
26651,1650204938.152,"16:15:38,152000",3078,4956,808,5.949,0.07,-0.005,68,0,960,"{'x': -0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 5.1875, 'y': 23.1875, 'z': -44.5625}",3
26651,1650204938.318,"16:15:38,318000",3071,4957,824,5.949,0.07,-0.005,67,1,958,"{'x': -0.0625, 'y': 0.125, 'z': 0.125}","{'x': 4.75, 'y': 22.75, 'z': -45.0625}",3
26660,1650204938.392,"16:15:38,392000",2683,7774,1436,0.753,-0.116,-0.012,-27,-130,1064,"{'x': 2.8125, 'y': -11.875, 'z': -64.5625}","{'x': -5.75, 'y': 14, 'z': -48.375}",3
26651,1650204938.477,"16:15:38,477000",3066,4958,818,5.949,0.07,-0.005,71,0,957,"{'x': -0.0625, 'y': 0.25, 'z': -0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -44.5625}",3
26660,1650204938.554,"16:15:38,554000",2797,7743,1469,0.908,-0.1,-0.013,-34,-73,1049,"{'x': -8.8125, 'y': -14.5, 'z': -61}","{'x': -9.25, 'y': 12.875, 'z': -49.5625}",3
26651,1650204938.628,"16:15:38,628000",3062,4957,807,5.949,0.07,-0.005,67,3,957,"{'x': -0.125, 'y': -0.125, 'z': 0}","{'x': 4.375, 'y': 22.75, 'z': -44.1875}",3
26660,1650204938.698,"16:15:38,698000",2920,7707,1455,1.059,-0.1,-0.014,-70,77,937,"{'x': -6.5, 'y': 0.25, 'z': -69.4375}","{'x': -11.0625, 'y': 10.25, 'z': -48}",3
26651,1650204938.769,"16:15:38,769000",3064,4960,837,5.949,0.07,-0.005,68,3,958,"{'x': -0.1875, 'y': 0.125, 'z': -0.0625}","{'x': 3.5625, 'y': 22.75, 'z': -44.1875}",3
26660,1650204938.862,"16:15:38,862000",2920,7707,1455,1.233,-0.096,-0.013,-71,1,1094,"{'x': 11.875, 'y': -5.3125, 'z': -60.8125}","{'x': -12.6875, 'y': 8.375, 'z': -46.6875}",3
26651,1650204938.936,"16:15:38,936000",3059,4960,831,5.949,0.07,-0.005,68,1,955,"{'x': 0.3125, 'y': 0.0625, 'z': 0.0625}","{'x': 6, 'y': 23.1875, 'z': -46.375}",3
26660,1650204939.01,"16:15:39,010000",3050,7668,1389,1.417,-0.1,-0.029,-5,-79,1133,"{'x': -9.1875, 'y': 2.1875, 'z': -76.75}","{'x': -14.5, 'y': 4.6875, 'z': -47.5625}",3
26651,1650204939.086,"16:15:39,086000",3058,4960,848,5.949,0.07,-0.005,69,2,957,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 22.75, 'z': -45.0625}",3
26651,1650204939.288,"16:15:39,288000",3060,4961,850,5.949,0.07,-0.005,67,1,958,"{'x': -0.0625, 'y': 0.0625, 'z': 0.0625}","{'x': 4, 'y': 22.75, 'z': -45.875}",3
26660,1650204939.358,"16:15:39,358000",3236,7532,1418,1.758,-0.081,-0.056,-2,90,996,"{'x': 0.375, 'y': -5.1875, 'z': -37.6875}","{'x': -15.6875, 'y': -5.0625, 'z': -47.5625}",3
26651,1650204939.46,"16:15:39,460000",3058,4961,857,5.949,0.07,-0.005,66,2,957,"{'x': -0.3125, 'y': 0.4375, 'z': -0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.5}",3
26660,1650204939.533,"16:15:39,533000",3311,7449,1480,1.83,-0.086,-0.062,-24,102,1005,"{'x': -0.3125, 'y': 2.25, 'z': -23.1875}","{'x': -15.25, 'y': -6.5625, 'z': -47.5}",3
26651,1650204939.617,"16:15:39,617000",3058,4961,862,5.949,0.07,-0.005,68,3,958,"{'x': -0.125, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -44.1875}",3
26660,1650204939.683,"16:15:39,683000",3367,7360,1529,1.924,-0.098,-0.041,-46,10,801,"{'x': 33.125, 'y': 17.5625, 'z': -37.875}","{'x': -15.25, 'y': -7.25, 'z': -48.25}",3
26651,1650204939.767,"16:15:39,767000",3063,4963,867,5.949,0.07,-0.005,67,1,954,"{'x': 0.125, 'y': -0.125, 'z': -0.0625}","{'x': 5.1875, 'y': 22.375, 'z': -44.5625}",3
26660,1650204939.846,"16:15:39,846000",3415,7270,1512,2.008,-0.095,-0.035,-80,47,915,"{'x': 2.125, 'y': -0.625, 'z': -18.0625}","{'x': -13, 'y': -9.1875, 'z': -47}",3
26651,1650204939.939,"16:15:39,939000",3063,4962,859,5.949,0.07,-0.005,69,0,955,"{'x': -0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -44.5625}",3
26660,1650204940.023,"16:15:40,023000",3443,7178,1465,2.1,-0.08,-0.035,-21,97,912,"{'x': 6.375, 'y': -7.3125, 'z': -44.75}","{'x': -13, 'y': -11.0625, 'z': -47.5}",3
26651,1650204940.103,"16:15:40,103000",3060,4962,860,5.949,0.07,-0.005,67,0,957,"{'x': 0, 'y': 0.125, 'z': -0.1875}","{'x': 5.5625, 'y': 23.5625, 'z': -46.375}",3
26660,1650204940.174,"16:15:40,174000",3464,7080,1461,2.239,-0.073,-0.06,-12,95,981,"{'x': 17.5, 'y': 3.5, 'z': -50.8125}","{'x': -12.25, 'y': -12.5625, 'z': -46.6875}",3
26651,1650204940.269,"16:15:40,269000",3062,4961,870,5.949,0.07,-0.005,71,2,957,"{'x': -0.125, 'y': 0.1875, 'z': 0}","{'x': 4.75, 'y': 22.0625, 'z': -44.5625}",3
26660,1650204940.349,"16:15:40,349000",3475,6972,1458,2.378,-0.058,-0.029,96,67,827,"{'x': 30.875, 'y': -0.0625, 'z': -58.3125}","{'x': -11.1875, 'y': -12.1875, 'z': -46.6875}",3
26651,1650204940.429,"16:15:40,429000",3060,4961,850,5.949,0.07,-0.005,69,1,956,"{'x': -0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 4.375, 'y': 22.75, 'z': -44.5625}",3
26660,1650204940.509,"16:15:40,509000",3449,6864,1460,2.548,-0.071,-0.029,1,57,849,"{'x': 27.375, 'y': 5.875, 'z': -53.8125}","{'x': -8.1875, 'y': -16, 'z': -48.25}",3
26651,1650204940.593,"16:15:40,593000",3059,4961,841,5.949,0.07,-0.005,70,3,956,"{'x': -0.0625, 'y': 0.1875, 'z': 0}","{'x': 5.1875, 'y': 22.375, 'z': -45.0625}",3
26660,1650204940.669,"16:15:40,669000",3425,6770,1461,2.669,-0.075,-0.035,-26,28,1013,"{'x': -3.6875, 'y': 4.8125, 'z': -38.9375}","{'x': -5.875, 'y': -18.1875, 'z': -47.1875}",3
26651,1650204940.769,"16:15:40,769000",3057,4961,844,5.949,0.07,-0.005,67,2,958,"{'x': -0.125, 'y': -0.125, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -44.1875}",3
26660,1650204940.838,"16:15:40,838000",3397,6681,1481,2.737,-0.112,-0.045,-48,26,1084,"{'x': -3.6875, 'y': 8.0625, 'z': -9.8125}","{'x': -4, 'y': -19.6875, 'z': -45.875}",3
26651,1650204940.938,"16:15:40,938000",3057,4961,848,5.949,0.07,-0.005,67,1,956,"{'x': 0.1875, 'y': 0.125, 'z': -0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.875}",3
26660,1650204941.021,"16:15:41,021000",3352,6597,1479,2.779,-0.101,-0.056,-90,127,814,"{'x': 15.75, 'y': 3.6875, 'z': -4.3125}","{'x': -3.25, 'y': -19.6875, 'z': -46.75}",3
26651,1650204941.098,"16:15:41,098000",3050,4960,818,5.949,0.07,-0.005,67,4,956,"{'x': 0.25, 'y': -0.0625, 'z': 0.125}","{'x': 4.375, 'y': 22.375, 'z': -45.0625}",3
26660,1650204941.168,"16:15:41,168000",3276,6513,1497,2.823,-0.059,-0.023,-70,111,833,"{'x': 12.3125, 'y': 2.4375, 'z': -23.125}","{'x': -4.75, 'y': -19, 'z': -47.0625}",3
26651,1650204941.261,"16:15:41,261000",3055,4960,826,5.949,0.07,-0.005,69,2,957,"{'x': -0.3125, 'y': 0.125, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -45.0625}",3
26660,1650204941.345,"16:15:41,345000",3194,6431,1521,2.897,-0.062,-0.015,-44,40,1002,"{'x': 12.1875, 'y': 6.5625, 'z': -19.8125}","{'x': -3.25, 'y': -19, 'z': -46.1875}",3
26651,1650204941.425,"16:15:41,425000",3048,4959,797,5.949,0.07,-0.005,66,3,958,"{'x': -0.125, 'y': 0.0625, 'z': 0}","{'x': 4.375, 'y': 23.1875, 'z': -44.5625}",3
26660,1650204941.496,"16:15:41,496000",3104,6360,1429,2.955,-0.07,-0.028,-37,-129,1288,"{'x': -25.625, 'y': -5.0625, 'z': -26.3125}","{'x': -1.75, 'y': -20.75, 'z': -46.375}",3
26651,1650204941.582,"16:15:41,582000",3048,4957,792,5.949,0.07,-0.005,69,3,958,"{'x': -0.0625, 'y': 0.0625, 'z': -0.0625}","{'x': 5.5625, 'y': 23.1875, 'z': -45.0625}",3
26660,1650204941.645,"16:15:41,645000",3023,6298,1477,3.037,-0.043,-0.028,65,-26,1074,"{'x': -19.6875, 'y': 6.4375, 'z': -31.625}","{'x': -1.75, 'y': -19.6875, 'z': -45.5}",3
26651,1650204941.745,"16:15:41,745000",3051,4957,791,5.949,0.07,-0.005,67,1,956,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 4, 'y': 22.75, 'z': -45.875}",3
26660,1650204941.819,"16:15:41,819000",2937,6249,1422,3.096,-0.065,-0.034,-9,118,842,"{'x': -9.5625, 'y': 0.5625, 'z': -16.875}","{'x': 1.1875, 'y': -20.5, 'z': -46.75}",3
26651,1650204941.918,"16:15:41,918000",3046,4958,771,5.949,0.07,-0.005,70,1,958,"{'x': -0.1875, 'y': 0.125, 'z': 0.0625}","{'x': 5.5625, 'y': 22.75, 'z': -45.875}",3
26660,1650204941.986,"16:15:41,986000",2867,6199,1372,3.124,-0.07,-0.023,16,46,1046,"{'x': 12, 'y': 0.375, 'z': -2}","{'x': 2.6875, 'y': -19.25, 'z': -45.875}",3
26651,1650204942.072,"16:15:42,072000",3043,4957,811,5.949,0.07,-0.005,69,4,958,"{'x': 0.0625, 'y': 0.0625, 'z': 0.0625}","{'x': 5.5625, 'y': 22.75, 'z': -45.5}",3
26660,1650204942.133,"16:15:42,133000",2781,6151,1389,3.122,-0.063,-0.007,-56,-182,1132,"{'x': -21.125, 'y': -8.6875, 'z': -2.875}","{'x': 2.6875, 'y': -20.0625, 'z': -45.5}",3
26651,1650204942.219,"16:15:42,219000",3042,4959,811,5.949,0.07,-0.005,68,3,958,"{'x': 0.25, 'y': 0.0625, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -45.875}",3
26660,1650204942.3,"16:15:42,300000",2694,6112,1444,3.098,-0.064,-0.048,-87,-74,1122,"{'x': -34.625, 'y': -19.8125, 'z': 14.125}","{'x': 2.6875, 'y': -22.25, 'z': -45.5}",3
26651,1650204942.378,"16:15:42,378000",3043,4959,817,5.949,0.07,-0.005,70,2,958,"{'x': -0.125, 'y': -0.1875, 'z': 0.125}","{'x': 4.375, 'y': 22.375, 'z': -45.0625}",3
26660,1650204942.446,"16:15:42,446000",2601,6077,1446,3.078,-0.06,-0.059,-55,113,920,"{'x': -12.0625, 'y': -1.25, 'z': -7.375}","{'x': 1.5625, 'y': -20.75, 'z': -45.5}",3
26651,1650204942.533,"16:15:42,533000",3041,4959,801,5.949,0.07,-0.005,67,0,958,"{'x': 0, 'y': -0.0625, 'z': -0.0625}","{'x': 4, 'y': 22.375, 'z': -45.0625}",3
26660,1650204942.605,"16:15:42,605000",2497,6049,1447,3.083,-0.051,-0.069,-12,93,1056,"{'x': 6.625, 'y': -4.1875, 'z': -3.125}","{'x': 0.0625, 'y': -22.25, 'z': -44.6875}",3
26651,1650204942.685,"16:15:42,685000",3033,4956,789,5.949,0.07,-0.005,68,4,957,"{'x': -0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 5.1875, 'y': 23.1875, 'z': -45.875}",3
26660,1650204942.745,"16:15:42,745000",2392,6028,1447,3.106,-0.052,-0.058,-16,-190,1318,"{'x': -48.375, 'y': -19.5, 'z': -13.5625}","{'x': 2, 'y': -22.6875, 'z': -42.0625}",3
26651,1650204942.831,"16:15:42,831000",3034,4959,784,5.949,0.07,-0.005,67,3,955,"{'x': 0.125, 'y': 0.0625, 'z': 15.8125}","{'x': 4.75, 'y': 22.75, 'z': -45.5}",3
26660,1650204942.91,"16:15:42,910000",2286,6011,1449,3.125,-0.052,-0.051,-42,-49,1158,"{'x': -48, 'y': -8.3125, 'z': -0.875}","{'x': 1.5625, 'y': -22.25, 'z': -44.25}",3
26651,1650204942.995,"16:15:42,995000",3037,4959,787,5.949,0.07,-0.005,69,1,957,"{'x': -0.0625, 'y': 0.1875, 'z': -0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.5}",3
26660,1650204943.068,"16:15:43,068000",2174,5994,1448,3.109,-0.039,-0.053,3,116,905,"{'x': -16.875, 'y': -9.0625, 'z': 13}","{'x': 1.1875, 'y': -22.25, 'z': -44.6875}",3
26651,1650204943.15,"16:15:43,150000",3037,4960,804,5.949,0.07,-0.005,69,3,957,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 5.1875, 'y': 23.5625, 'z': -45.5}",3
26660,1650204943.222,"16:15:43,222000",2066,5976,1449,3.054,-0.023,-0.077,-27,112,1044,"{'x': 22.6875, 'y': -6.6875, 'z': 29.25}","{'x': 0.75, 'y': -21.5625, 'z': -44.6875}",3
26651,1650204943.312,"16:15:43,312000",3043,4959,814,5.949,0.07,-0.005,67,1,958,"{'x': -0.0625, 'y': -0.1875, 'z': 0.1875}","{'x': 4.375, 'y': 23.5625, 'z': -44.1875}",3
26660,1650204943.382,"16:15:43,382000",1973,5962,1450,2.951,-0.003,-0.065,-25,-53,980,"{'x': 16.125, 'y': 5.8125, 'z': 42.25}","{'x': -2.5, 'y': -22.25, 'z': -44.6875}",3
26651,1650204943.468,"16:15:43,468000",3038,4960,807,5.949,0.07,-0.005,67,2,958,"{'x': -0.0625, 'y': -0.1875, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -44.5625}",3
26660,1650204943.542,"16:15:43,542000",1868,5950,1450,2.857,0.008,-0.072,11,-16,915,"{'x': 3.1875, 'y': -4.0625, 'z': 32.5}","{'x': -4.25, 'y': -22.25, 'z': -44.25}",3
26651,1650204943.62,"16:15:43,620000",3044,4962,825,5.949,0.07,-0.005,70,4,959,"{'x': 0.0625, 'y': -0.0625, 'z': -0.0625}","{'x': 4, 'y': 22.375, 'z': -45.0625}",3
26660,1650204943.698,"16:15:43,698000",1763,5928,1460,2.782,0.02,-0.072,-17,107,973,"{'x': -10.0625, 'y': -13.125, 'z': 26.5}","{'x': -6.6875, 'y': -21.1875, 'z': -43.75}",3
26651,1650204943.784,"16:15:43,784000",3045,4964,821,5.949,0.07,-0.005,67,2,956,"{'x': 0.25, 'y': -0.0625, 'z': 0.125}","{'x': 5.5625, 'y': 21.25, 'z': -43.75}",3
26660,1650204943.854,"16:15:43,854000",1664,5910,1461,2.711,0.051,-0.086,23,119,967,"{'x': 27.375, 'y': -0.5, 'z': 21.9375}","{'x': -9.6875, 'y': -21.1875, 'z': -45.0625}",3
26651,1650204943.952,"16:15:43,952000",3037,4966,815,5.949,0.07,-0.005,69,4,954,"{'x': 0.1875, 'y': -0.25, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -44.5625}",3
26660,1650204944.025,"16:15:44,025000",1558,5882,1454,2.647,0.062,-0.083,124,-41,1053,"{'x': 2.375, 'y': -6.75, 'z': 21.875}","{'x': -11.5, 'y': -20.5, 'z': -43.875}",3
26651,1650204944.099,"16:15:44,099000",3038,4965,825,5.949,0.07,-0.005,67,3,956,"{'x': -0.25, 'y': 0.125, 'z': 15.9375}","{'x': 4, 'y': 22.75, 'z': -45.5}",3
26651,1650204944.261,"16:15:44,261000",3040,4966,785,5.949,0.07,-0.005,66,3,958,"{'x': -0.125, 'y': -0.125, 'z': 0}","{'x': 4.375, 'y': 22.375, 'z': -44.1875}",3
26660,1650204944.341,"16:15:44,341000",1439,5848,1447,2.448,0.034,-0.064,3,54,1006,"{'x': -5.5625, 'y': 9.375, 'z': 45.4375}","{'x': -13.75, 'y': -19, 'z': -43.75}",3
26651,1650204944.417,"16:15:44,417000",3041,4964,799,5.949,0.07,-0.005,69,2,957,"{'x': -0.25, 'y': 0.25, 'z': 0.1875}","{'x': 5.5625, 'y': 22.375, 'z': -45.0625}",3
26651,1650204944.587,"16:15:44,587000",3044,4962,793,5.949,0.07,-0.005,68,0,952,"{'x': -0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 5.1875, 'y': 21.6875, 'z': -45.0625}",3
26660,1650204944.656,"16:15:44,656000",1229,5746,1396,2.118,0.021,-0.089,-140,66,859,"{'x': 26.625, 'y': 12.4375, 'z': 80.0625}","{'x': -16, 'y': -14.75, 'z': -45.0625}",3
26651,1650204944.735,"16:15:44,735000",3044,4963,800,5.949,0.07,-0.005,67,1,957,"{'x': 0.1875, 'y': -0.0625, 'z': 0.0625}","{'x': 4.375, 'y': 23.5625, 'z': -45.875}",3
26660,1650204944.814,"16:15:44,814000",1229,5746,1396,1.934,0.043,-0.081,-6,97,846,"{'x': 10.75, 'y': 9.875, 'z': 70.375}","{'x': -19.375, 'y': -11.75, 'z': -43.375}",3
26651,1650204944.88,"16:15:44,880000",3052,4966,819,5.949,0.07,-0.005,68,2,954,"{'x': 0.125, 'y': -0.125, 'z': 0}","{'x': 5.5625, 'y': 22.75, 'z': -45.5}",3
26651,1650204946.018,"16:15:46,018000",3050,4965,820,5.949,0.07,-0.005,68,2,960,"{'x': 0.125, 'y': -0.125, 'z': -0.0625}","{'x': 4, 'y': 22.75, 'z': -44.5625}",3
26660,1650204946.088,"16:15:46,088000",1165,5630,1396,0.669,0.019,-0.023,-43,56,910,"{'x': -7.3125, 'y': 4.0625, 'z': 66.4375}","{'x': -14.5, 'y': 12.875, 'z': -45.5}",3
26651,1650204946.182,"16:15:46,182000",3048,4965,817,5.949,0.07,-0.005,67,2,956,"{'x': 0.0625, 'y': 0.1875, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -45.5}",3
26660,1650204946.254,"16:15:46,254000",1112,5508,1395,0.507,0.034,-0.015,69,117,1083,"{'x': 12.5625, 'y': -3.25, 'z': 39.625}","{'x': -11.5, 'y': 15.875, 'z': -45.375}",3
26651,1650204946.335,"16:15:46,335000",3051,4963,811,5.949,0.07,-0.005,67,2,955,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 4, 'y': 21.6875, 'z': -45.5}",3
26651,1650204946.504,"16:15:46,504000",3050,4965,807,5.949,0.07,-0.005,69,2,957,"{'x': 0.0625, 'y': 0.0625, 'z': 0}","{'x': 4.75, 'y': 22.0625, 'z': -46.375}",3
26660,1650204946.565,"16:15:46,565000",1093,5388,1396,0.338,0.015,-0.057,-13,164,682,"{'x': 18.125, 'y': -3.5625, 'z': 28.9375}","{'x': -7.75, 'y': 15.875, 'z': -47.5}",3
26651,1650204946.655,"16:15:46,655000",3053,4965,806,5.949,0.07,-0.005,68,2,957,"{'x': 0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 4.375, 'y': 23.5625, 'z': -45.0625}",3
26660,1650204946.72,"16:15:46,720000",1100,5268,1392,0.28,0.031,-0.04,2,94,1024,"{'x': -8.0625, 'y': -4.9375, 'z': 23.625}","{'x': -6.6875, 'y': 16.25, 'z': -46.6875}",3
26651,1650204946.811,"16:15:46,811000",3057,4964,806,5.949,0.07,-0.005,67,0,959,"{'x': 0.0625, 'y': -0.25, 'z': 0}","{'x': 4.375, 'y': 23.5625, 'z': -45.0625}",3
26660,1650204946.876,"16:15:46,876000",1123,5146,1347,0.196,0.029,-0.046,-40,10,1149,"{'x': -6.75, 'y': 2.625, 'z': 45.6875}","{'x': -6.25, 'y': 15.875, 'z': -46.6875}",3
26651,1650204946.973,"16:15:46,973000",3060,4963,808,5.949,0.07,-0.005,66,2,958,"{'x': 0.1875, 'y': 0.125, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -45.875}",3
26660,1650204947.045,"16:15:47,045000",1159,5027,1349,0.096,0.032,-0.051,-44,79,753,"{'x': 30.9375, 'y': 28.875, 'z': 32.1875}","{'x': -4, 'y': 18.1875, 'z': -46.6875}",3
26651,1650204947.132,"16:15:47,132000",3061,4963,810,5.949,0.07,-0.005,67,2,958,"{'x': -0.0625, 'y': 0.1875, 'z': 0}","{'x': 5.1875, 'y': 22.0625, 'z': -45.0625}",3
26660,1650204947.194,"16:15:47,194000",1196,4904,1311,6.243,0.028,-0.003,-15,39,887,"{'x': 5.4375, 'y': 6.625, 'z': 46.625}","{'x': -2.1875, 'y': 18.1875, 'z': -46.6875}",3
26651,1650204947.288,"16:15:47,288000",3063,4961,801,5.949,0.07,-0.005,67,3,957,"{'x': 0.1875, 'y': -0.125, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -45.875}",3
26651,1650204947.45,"16:15:47,450000",3062,4960,819,5.949,0.07,-0.005,69,3,956,"{'x': 0.0625, 'y': 0.1875, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -45.0625}",3
